Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-13 09:30:00-05:00,5.590000152587891,5.610000133514404,5.369999885559082,5.48859977722168,1086896,0,0
2021-01-13 09:45:00-05:00,5.489999771118164,5.619999885559082,5.480000019073486,5.539999961853027,438637,0,0
2021-01-13 10:00:00-05:00,5.548999786376953,5.650000095367432,5.5,5.650000095367432,313197,0,0
2021-01-13 10:15:00-05:00,5.640900135040283,5.980000019073486,5.640900135040283,5.871200084686279,1855427,0,0
2021-01-13 10:30:00-05:00,5.870100021362305,6.150000095367432,5.869999885559082,6.019999980926514,1753787,0,0
2021-01-13 10:45:00-05:00,6.0192999839782715,6.079999923706055,5.960000038146973,6.0507001876831055,735630,0,0
2021-01-13 11:00:00-05:00,6.059899806976318,6.079999923706055,5.949999809265137,5.9517998695373535,581115,0,0
2021-01-13 11:15:00-05:00,5.959700107574463,5.960000038146973,5.78000020980835,5.880000114440918,658230,0,0
2021-01-13 11:30:00-05:00,5.881400108337402,5.920000076293945,5.829999923706055,5.858799934387207,329578,0,0
2021-01-13 11:45:00-05:00,5.851099967956543,5.900000095367432,5.769999980926514,5.784999847412109,340709,0,0
2021-01-13 12:00:00-05:00,5.784999847412109,5.859899997711182,5.78000020980835,5.827899932861328,368143,0,0
2021-01-13 12:15:00-05:00,5.829999923706055,6.010000228881836,5.829999923706055,6.010000228881836,656581,0,0
2021-01-13 12:30:00-05:00,6.010000228881836,6.090000152587891,5.940000057220459,6.090000152587891,455271,0,0
2021-01-13 12:45:00-05:00,6.088699817657471,6.273499965667725,6.010000228881836,6.170000076293945,1481389,0,0
2021-01-13 13:00:00-05:00,6.167600154876709,6.21999979019165,6.125,6.156799793243408,467174,0,0
2021-01-13 13:15:00-05:00,6.158699989318848,6.179999828338623,6.079999923706055,6.101099967956543,599186,0,0
2021-01-13 13:30:00-05:00,6.110000133514404,6.110000133514404,6.0,6.079999923706055,361413,0,0
2021-01-13 13:45:00-05:00,6.079999923706055,6.230000019073486,6.070000171661377,6.21999979019165,461103,0,0
2021-01-13 14:00:00-05:00,6.230000019073486,6.650000095367432,6.226600170135498,6.390200138092041,2514853,0,0
2021-01-13 14:15:00-05:00,6.389999866485596,6.489999771118164,6.309999942779541,6.439899921417236,966370,0,0
2021-01-13 14:30:00-05:00,6.440000057220459,6.579999923706055,6.400000095367432,6.525000095367432,992346,0,0
2021-01-13 14:45:00-05:00,6.525000095367432,6.900000095367432,6.480000019073486,6.675000190734863,2745283,0,0
2021-01-13 15:00:00-05:00,6.675000190734863,6.980000019073486,6.650000095367432,6.838500022888184,3305439,0,0
2021-01-13 15:15:00-05:00,6.835000038146973,6.840000152587891,6.460000038146973,6.494999885559082,2568051,0,0
2021-01-13 15:30:00-05:00,6.489999771118164,6.599999904632568,6.420000076293945,6.505000114440918,1083243,0,0
2021-01-13 15:45:00-05:00,6.510000228881836,6.579999923706055,6.460000038146973,6.550000190734863,1602234,0,0
2021-01-14 09:30:00-05:00,6.559999942779541,6.630000114440918,6.179999828338623,6.28000020980835,2034465,0,0
2021-01-14 09:45:00-05:00,6.271100044250488,6.28000020980835,6.060100078582764,6.195000171661377,1062723,0,0
2021-01-14 10:00:00-05:00,6.198999881744385,6.400000095367432,6.150000095367432,6.380000114440918,564180,0,0
2021-01-14 10:15:00-05:00,6.38040018081665,6.71999979019165,6.289999961853027,6.585000038146973,1680941,0,0
2021-01-14 10:30:00-05:00,6.583099842071533,6.880000114440918,6.380000114440918,6.480000019073486,3062776,0,0
2021-01-14 10:45:00-05:00,6.489999771118164,6.590000152587891,6.400000095367432,6.449999809265137,606241,0,0
2021-01-14 11:00:00-05:00,6.441800117492676,6.535999774932861,6.420000076293945,6.534999847412109,204458,0,0
2021-01-14 11:15:00-05:00,6.530300140380859,6.539999961853027,6.400000095367432,6.422699928283691,246700,0,0
2021-01-14 11:30:00-05:00,6.424799919128418,6.429999828338623,6.230000019073486,6.28000020980835,951690,0,0
2021-01-14 11:45:00-05:00,6.269999980926514,6.28000020980835,6.199999809265137,6.258900165557861,329765,0,0
2021-01-14 12:00:00-05:00,6.254499912261963,6.28000020980835,6.230000019073486,6.28000020980835,300705,0,0
2021-01-14 12:15:00-05:00,6.269999980926514,6.318900108337402,6.25,6.284999847412109,198728,0,0
2021-01-14 12:30:00-05:00,6.28000020980835,6.289999961853027,6.199999809265137,6.216800212860107,280426,0,0
2021-01-14 12:45:00-05:00,6.216800212860107,6.25,6.159999847412109,6.239999771118164,277475,0,0
2021-01-14 13:00:00-05:00,6.231100082397461,6.251100063323975,6.195000171661377,6.230000019073486,215948,0,0
2021-01-14 13:15:00-05:00,6.223199844360352,6.25,6.150000095367432,6.231100082397461,298012,0,0
2021-01-14 13:30:00-05:00,6.2399001121521,6.269999980926514,6.210000038146973,6.224999904632568,246150,0,0
2021-01-14 13:45:00-05:00,6.221099853515625,6.239999771118164,6.170100212097168,6.210000038146973,185299,0,0
2021-01-14 14:00:00-05:00,6.2006001472473145,6.249000072479248,6.199999809265137,6.2170000076293945,118625,0,0
2021-01-14 14:15:00-05:00,6.210000038146973,6.260000228881836,6.170000076293945,6.249899864196777,133714,0,0
2021-01-14 14:30:00-05:00,6.255000114440918,6.328199863433838,6.230000019073486,6.289599895477295,227073,0,0
2021-01-14 14:45:00-05:00,6.289899826049805,6.400000095367432,6.230000019073486,6.389900207519531,444346,0,0
2021-01-14 15:00:00-05:00,6.380000114440918,7.0,6.335000038146973,6.708899974822998,6925433,0,0
2021-01-14 15:15:00-05:00,6.708899974822998,6.840000152587891,6.5518999099731445,6.5680999755859375,2401686,0,0
2021-01-14 15:30:00-05:00,6.570000171661377,6.829999923706055,6.570000171661377,6.679999828338623,1751527,0,0
2021-01-14 15:45:00-05:00,6.689300060272217,6.718900203704834,6.53000020980835,6.590000152587891,1474262,0,0
2021-01-15 09:30:00-05:00,6.590000152587891,7.400000095367432,6.510000228881836,7.28000020980835,4599756,0,0
2021-01-15 09:45:00-05:00,7.269999980926514,7.480000019073486,7.010000228881836,7.227799892425537,2833998,0,0
2021-01-15 10:00:00-05:00,7.210000038146973,7.230000019073486,6.820000171661377,7.159999847412109,1954863,0,0
2021-01-15 10:15:00-05:00,7.139999866485596,7.21999979019165,6.650000095367432,6.809899806976318,1679683,0,0
2021-01-15 10:30:00-05:00,6.800000190734863,6.960000038146973,6.769999980926514,6.90500020980835,792192,0,0
2021-01-15 10:45:00-05:00,6.90500020980835,6.90500020980835,6.710000038146973,6.755000114440918,542797,0,0
2021-01-15 11:00:00-05:00,6.7515997886657715,6.809999942779541,6.599999904632568,6.791600227355957,741594,0,0
2021-01-15 11:15:00-05:00,6.79040002822876,6.90500020980835,6.760000228881836,6.787799835205078,537663,0,0
2021-01-15 11:30:00-05:00,6.769999980926514,6.800000190734863,6.679999828338623,6.718500137329102,384676,0,0
2021-01-15 11:45:00-05:00,6.715000152587891,6.75,6.639999866485596,6.710000038146973,320245,0,0
2021-01-15 12:00:00-05:00,6.699999809265137,6.920000076293945,6.699999809265137,6.864999771118164,694614,0,0
2021-01-15 12:15:00-05:00,6.869900226593018,7.079899787902832,6.860000133514404,6.980000019073486,984493,0,0
2021-01-15 12:30:00-05:00,6.96999979019165,7.058800220489502,6.840000152587891,6.861299991607666,732290,0,0
2021-01-15 12:45:00-05:00,6.868899822235107,6.900000095367432,6.809999942779541,6.84499979019165,352028,0,0
2021-01-15 13:00:00-05:00,6.840000152587891,6.849999904632568,6.760000228881836,6.798900127410889,270960,0,0
2021-01-15 13:15:00-05:00,6.800000190734863,6.809999942779541,6.760000228881836,6.784999847412109,185318,0,0
2021-01-15 13:30:00-05:00,6.784999847412109,6.800000190734863,6.710000038146973,6.730000019073486,304859,0,0
2021-01-15 13:45:00-05:00,6.731900215148926,6.75,6.679999828338623,6.739999771118164,229414,0,0
2021-01-15 14:00:00-05:00,6.73199987411499,6.869999885559082,6.730000019073486,6.829999923706055,580789,0,0
2021-01-15 14:15:00-05:00,6.827099800109863,6.829999923706055,6.679999828338623,6.767499923706055,313154,0,0
2021-01-15 14:30:00-05:00,6.768899917602539,6.795000076293945,6.710000038146973,6.711100101470947,165719,0,0
2021-01-15 14:45:00-05:00,6.711100101470947,6.73799991607666,6.559999942779541,6.629899978637695,535399,0,0
2021-01-15 15:00:00-05:00,6.6209001541137695,6.670000076293945,6.559999942779541,6.625100135803223,407092,0,0
2021-01-15 15:15:00-05:00,6.630000114440918,6.6381001472473145,6.460000038146973,6.494999885559082,574826,0,0
2021-01-15 15:30:00-05:00,6.496300220489502,6.5782999992370605,6.490099906921387,6.53000020980835,357213,0,0
2021-01-15 15:45:00-05:00,6.530300140380859,6.619999885559082,6.489999771118164,6.599999904632568,774295,0,0
2021-01-19 09:30:00-05:00,6.894999980926514,6.929999828338623,6.739999771118164,6.818900108337402,1190910,0,0
2021-01-19 09:45:00-05:00,6.809999942779541,6.809999942779541,6.519999980926514,6.539999961853027,765128,0,0
2021-01-19 10:00:00-05:00,6.539999961853027,6.670000076293945,6.510000228881836,6.629899978637695,531734,0,0
2021-01-19 10:15:00-05:00,6.633800029754639,6.739999771118164,6.610000133514404,6.730000019073486,409145,0,0
2021-01-19 10:30:00-05:00,6.738900184631348,6.859899997711182,6.710000038146973,6.790800094604492,556153,0,0
2021-01-19 10:45:00-05:00,6.789999961853027,6.840000152587891,6.699999809265137,6.715000152587891,381249,0,0
2021-01-19 11:00:00-05:00,6.710000038146973,6.798799991607666,6.710000038146973,6.744999885559082,257322,0,0
2021-01-19 11:15:00-05:00,6.760000228881836,6.789999961853027,6.739999771118164,6.755000114440918,195305,0,0
2021-01-19 11:30:00-05:00,6.75,6.775000095367432,6.710000038146973,6.71999979019165,235247,0,0
2021-01-19 11:45:00-05:00,6.710000038146973,6.730000019073486,6.599999904632568,6.625,363140,0,0
2021-01-19 12:00:00-05:00,6.635000228881836,6.679999828338623,6.614999771118164,6.659999847412109,210918,0,0
2021-01-19 12:15:00-05:00,6.658199787139893,6.710000038146973,6.639999866485596,6.710000038146973,138931,0,0
2021-01-19 12:30:00-05:00,6.704999923706055,6.744500160217285,6.699999809265137,6.730000019073486,108258,0,0
2021-01-19 12:45:00-05:00,6.730000019073486,6.769999980926514,6.710000038146973,6.744800090789795,165934,0,0
2021-01-19 13:00:00-05:00,6.748899936676025,6.769899845123291,6.711100101470947,6.760000228881836,153846,0,0
2021-01-19 13:15:00-05:00,6.755000114440918,6.798900127410889,6.730000019073486,6.784999847412109,158353,0,0
2021-01-19 13:30:00-05:00,6.785799980163574,6.835000038146973,6.760000228881836,6.789899826049805,219265,0,0
2021-01-19 13:45:00-05:00,6.784999847412109,6.949999809265137,6.78000020980835,6.900899887084961,634947,0,0
2021-01-19 14:00:00-05:00,6.900599956512451,6.940000057220459,6.829999923706055,6.84499979019165,427379,0,0
2021-01-19 14:15:00-05:00,6.848899841308594,6.864999771118164,6.78000020980835,6.831099987030029,239474,0,0
2021-01-19 14:30:00-05:00,6.840000152587891,6.889999866485596,6.829999923706055,6.864999771118164,148828,0,0
2021-01-19 14:45:00-05:00,6.864999771118164,6.940000057220459,6.860000133514404,6.931099891662598,276993,0,0
2021-01-19 15:00:00-05:00,6.929999828338623,7.179999828338623,6.920000076293945,7.158899784088135,1346662,0,0
2021-01-19 15:15:00-05:00,7.150000095367432,7.150000095367432,6.940000057220459,6.974999904632568,1020686,0,0
2021-01-19 15:30:00-05:00,6.974999904632568,7.019999980926514,6.920000076293945,6.940000057220459,506319,0,0
2021-01-19 15:45:00-05:00,6.940800189971924,7.039999961853027,6.909999847412109,7.03000020980835,1205343,0,0
2021-01-20 09:30:00-05:00,7.070000171661377,7.210000038146973,6.849999904632568,7.159999847412109,1534082,0,0
2021-01-20 09:45:00-05:00,7.150000095367432,7.449999809265137,7.120100021362305,7.198599815368652,1477874,0,0
2021-01-20 10:00:00-05:00,7.196400165557861,7.3480000495910645,7.131999969482422,7.199999809265137,603971,0,0
2021-01-20 10:15:00-05:00,7.199999809265137,7.21999979019165,6.920000076293945,7.059999942779541,898683,0,0
2021-01-20 10:30:00-05:00,7.064300060272217,7.090000152587891,6.849999904632568,6.879899978637695,611707,0,0
2021-01-20 10:45:00-05:00,6.880000114440918,6.940000057220459,6.702000141143799,6.78000020980835,838207,0,0
2021-01-20 11:00:00-05:00,6.775000095367432,6.820000171661377,6.619999885559082,6.663000106811523,639414,0,0
2021-01-20 11:15:00-05:00,6.669000148773193,6.880000114440918,6.669000148773193,6.775000095367432,497365,0,0
2021-01-20 11:30:00-05:00,6.770599842071533,6.789999961853027,6.679999828338623,6.748899936676025,237430,0,0
2021-01-20 11:45:00-05:00,6.75,6.78000020980835,6.744999885559082,6.775000095367432,38228,0,0
2021-01-20 12:00:00-05:00,6.859499931335449,6.869999885559082,6.810100078582764,6.861100196838379,409552,0,0
2021-01-20 12:15:00-05:00,6.868800163269043,6.909999847412109,6.820000171661377,6.835000038146973,182943,0,0
2021-01-20 12:30:00-05:00,6.838699817657471,6.85890007019043,6.769999980926514,6.789999961853027,192980,0,0
2021-01-20 12:45:00-05:00,6.795000076293945,6.820000171661377,6.775000095367432,6.800099849700928,113205,0,0
2021-01-20 13:00:00-05:00,6.808899879455566,6.820000171661377,6.739999771118164,6.761099815368652,128622,0,0
2021-01-20 13:15:00-05:00,6.760000228881836,6.809999942779541,6.75,6.78000020980835,178027,0,0
2021-01-20 13:30:00-05:00,6.78000020980835,6.820000171661377,6.78000020980835,6.800000190734863,176384,0,0
2021-01-20 13:45:00-05:00,6.808899879455566,6.819900035858154,6.755000114440918,6.788899898529053,152514,0,0
2021-01-20 14:00:00-05:00,6.789999961853027,6.849999904632568,6.789999961853027,6.789999961853027,213575,0,0
2021-01-20 14:15:00-05:00,6.795000076293945,6.900000095367432,6.789999961853027,6.89109992980957,213250,0,0
2021-01-20 14:30:00-05:00,6.894999980926514,6.909999847412109,6.860000133514404,6.909999847412109,188149,0,0
2021-01-20 14:45:00-05:00,6.906000137329102,6.940000057220459,6.890999794006348,6.920000076293945,195879,0,0
2021-01-20 15:00:00-05:00,6.919899940490723,7.019999980926514,6.914999961853027,6.985499858856201,286906,0,0
2021-01-20 15:15:00-05:00,6.980000019073486,7.008900165557861,6.917699813842773,6.917699813842773,199355,0,0
2021-01-20 15:30:00-05:00,6.924900054931641,6.949999809265137,6.889999866485596,6.923999786376953,143555,0,0
2021-01-20 15:45:00-05:00,6.920000076293945,6.929999828338623,6.849999904632568,6.869999885559082,548180,0,0
2021-01-21 09:30:00-05:00,6.889999866485596,6.889999866485596,6.300000190734863,6.625,1400176,0,0
2021-01-21 09:45:00-05:00,6.6757001876831055,6.679900169372559,6.400000095367432,6.579999923706055,556166,0,0
2021-01-21 10:00:00-05:00,6.570000171661377,6.660099983215332,6.550000190734863,6.610000133514404,355541,0,0
2021-01-21 10:15:00-05:00,6.609899997711182,6.639999866485596,6.320000171661377,6.440000057220459,660540,0,0
2021-01-21 10:30:00-05:00,6.440000057220459,6.499899864196777,6.329999923706055,6.409999847412109,522290,0,0
2021-01-21 10:45:00-05:00,6.414999961853027,6.545000076293945,6.385000228881836,6.531099796295166,412864,0,0
2021-01-21 11:00:00-05:00,6.533199787139893,6.579999923706055,6.519999980926514,6.565499782562256,191063,0,0
2021-01-21 11:15:00-05:00,6.568900108337402,6.699999809265137,6.550000190734863,6.663400173187256,257946,0,0
2021-01-21 11:30:00-05:00,6.664999961853027,6.689000129699707,6.622900009155273,6.639999866485596,188946,0,0
2021-01-21 11:45:00-05:00,6.639999866485596,6.677199840545654,6.619999885559082,6.639999866485596,148666,0,0
2021-01-21 12:00:00-05:00,6.644999980926514,6.659999847412109,6.554999828338623,6.5792999267578125,171880,0,0
2021-01-21 12:15:00-05:00,6.578000068664551,6.610000133514404,6.53000020980835,6.590000152587891,158120,0,0
2021-01-21 12:30:00-05:00,6.585400104522705,6.690000057220459,6.559999942779541,6.690000057220459,178282,0,0
2021-01-21 12:45:00-05:00,6.679999828338623,6.710000038146973,6.631100177764893,6.661099910736084,166800,0,0
2021-01-21 13:00:00-05:00,6.664999961853027,6.71999979019165,6.659999847412109,6.710000038146973,84836,0,0
2021-01-21 13:15:00-05:00,6.704999923706055,6.735000133514404,6.679999828338623,6.699999809265137,106348,0,0
2021-01-21 13:30:00-05:00,6.700099945068359,6.7230000495910645,6.644999980926514,6.690000057220459,115503,0,0
2021-01-21 13:45:00-05:00,6.699999809265137,6.699999809265137,6.635000228881836,6.639999866485596,109929,0,0
2021-01-21 14:00:00-05:00,6.650000095367432,6.769999980926514,6.650000095367432,6.764999866485596,158425,0,0
2021-01-21 14:15:00-05:00,6.760000228881836,6.820000171661377,6.75,6.769999980926514,203535,0,0
2021-01-21 14:30:00-05:00,6.760200023651123,6.78000020980835,6.739999771118164,6.75,135850,0,0
2021-01-21 14:45:00-05:00,6.751100063323975,6.769999980926514,6.710000038146973,6.741099834442139,161916,0,0
2021-01-21 15:00:00-05:00,6.742700099945068,6.78000020980835,6.710000038146973,6.758900165557861,141248,0,0
2021-01-21 15:15:00-05:00,6.75,6.820000171661377,6.739999771118164,6.74399995803833,144800,0,0
2021-01-21 15:30:00-05:00,6.744999885559082,6.809999942779541,6.735000133514404,6.795000076293945,191680,0,0
2021-01-21 15:45:00-05:00,6.800000190734863,6.820000171661377,6.760000228881836,6.790500164031982,546992,0,0
2021-01-22 09:30:00-05:00,6.639999866485596,6.78000020980835,6.579999923706055,6.740099906921387,667446,0,0
2021-01-22 09:45:00-05:00,6.749899864196777,6.8105998039245605,6.614999771118164,6.692200183868408,435671,0,0
2021-01-22 10:00:00-05:00,6.699999809265137,6.769999980926514,6.630000114440918,6.639900207519531,396895,0,0
2021-01-22 10:15:00-05:00,6.639999866485596,6.659999847412109,6.539999961853027,6.598899841308594,340857,0,0
2021-01-22 10:30:00-05:00,6.598800182342529,6.679999828338623,6.559999942779541,6.679999828338623,291832,0,0
2021-01-22 10:45:00-05:00,6.675000190734863,6.75,6.650000095367432,6.715000152587891,287081,0,0
2021-01-22 11:00:00-05:00,6.710000038146973,6.739999771118164,6.675000190734863,6.715000152587891,118701,0,0
2021-01-22 11:15:00-05:00,6.710000038146973,6.730000019073486,6.659999847412109,6.710000038146973,97014,0,0
2021-01-22 11:30:00-05:00,6.705399990081787,6.771699905395508,6.690000057220459,6.744999885559082,159528,0,0
2021-01-22 11:45:00-05:00,6.739999771118164,6.809999942779541,6.7307000160217285,6.804999828338623,171306,0,0
2021-01-22 12:00:00-05:00,6.80109977722168,6.820000171661377,6.730000019073486,6.7332000732421875,211602,0,0
2021-01-22 12:15:00-05:00,6.731100082397461,6.75,6.699999809265137,6.715000152587891,96581,0,0
2021-01-22 12:30:00-05:00,6.710100173950195,6.71999979019165,6.670000076293945,6.684999942779541,122218,0,0
2021-01-22 12:45:00-05:00,6.684999942779541,6.735000133514404,6.646100044250488,6.715000152587891,94953,0,0
2021-01-22 13:00:00-05:00,6.715000152587891,6.75,6.679999828338623,6.735000133514404,90905,0,0
2021-01-22 13:15:00-05:00,6.735000133514404,6.764999866485596,6.710000038146973,6.739999771118164,106929,0,0
2021-01-22 13:30:00-05:00,6.739999771118164,6.75,6.670000076293945,6.699999809265137,151481,0,0
2021-01-22 13:45:00-05:00,6.704999923706055,6.704999923706055,6.650000095367432,6.650100231170654,133357,0,0
2021-01-22 14:00:00-05:00,6.651299953460693,6.679999828338623,6.639999866485596,6.679999828338623,131752,0,0
2021-01-22 14:15:00-05:00,6.679999828338623,6.735000133514404,6.672599792480469,6.724999904632568,142371,0,0
2021-01-22 14:30:00-05:00,6.724999904632568,6.730000019073486,6.680200099945068,6.721099853515625,110625,0,0
2021-01-22 14:45:00-05:00,6.71999979019165,6.760000228881836,6.690000057220459,6.760000228881836,124841,0,0
2021-01-22 15:00:00-05:00,6.760000228881836,6.800000190734863,6.730000019073486,6.781099796295166,258848,0,0
2021-01-22 15:15:00-05:00,6.78000020980835,6.78000020980835,6.699999809265137,6.727499961853027,201916,0,0
2021-01-22 15:30:00-05:00,6.730000019073486,6.75,6.699999809265137,6.724999904632568,214144,0,0
2021-01-22 15:45:00-05:00,6.730000019073486,6.769999980926514,6.699999809265137,6.739999771118164,562314,0,0
2021-01-25 09:30:00-05:00,6.800000190734863,7.170000076293945,6.78000020980835,7.170000076293945,1338127,0,0
2021-01-25 09:45:00-05:00,7.199999809265137,7.329999923706055,7.039999961853027,7.159999847412109,1641175,0,0
2021-01-25 10:00:00-05:00,7.151500225067139,7.21999979019165,7.03000020980835,7.070000171661377,505364,0,0
2021-01-25 10:15:00-05:00,7.069799900054932,7.420000076293945,7.069799900054932,7.369999885559082,1375558,0,0
2021-01-25 10:30:00-05:00,7.3618998527526855,7.59499979019165,7.21999979019165,7.578100204467773,1336717,0,0
2021-01-25 10:45:00-05:00,7.570000171661377,7.610000133514404,7.099999904632568,7.099999904632568,1431916,0,0
2021-01-25 11:00:00-05:00,7.1016998291015625,7.150000095367432,6.659999847412109,7.09499979019165,1445458,0,0
2021-01-25 11:15:00-05:00,7.090000152587891,7.230000019073486,6.93779993057251,7.054999828338623,527327,0,0
2021-01-25 11:30:00-05:00,7.050000190734863,7.269999980926514,7.03000020980835,7.260000228881836,314488,0,0
2021-01-25 11:45:00-05:00,7.255000114440918,7.269999980926514,7.105000019073486,7.19189977645874,219215,0,0
2021-01-25 12:00:00-05:00,7.195000171661377,7.239999771118164,7.059999942779541,7.059999942779541,203477,0,0
2021-01-25 12:15:00-05:00,7.070000171661377,7.099999904632568,6.949999809265137,6.999899864196777,389536,0,0
2021-01-25 12:30:00-05:00,6.999899864196777,7.090000152587891,6.989999771118164,7.039999961853027,233224,0,0
2021-01-25 12:45:00-05:00,7.039999961853027,7.074999809265137,7.010000228881836,7.059999942779541,124721,0,0
2021-01-25 13:00:00-05:00,7.068900108337402,7.120200157165527,7.03000020980835,7.098899841308594,221555,0,0
2021-01-25 13:15:00-05:00,7.09499979019165,7.184999942779541,7.079999923706055,7.170000076293945,130111,0,0
2021-01-25 13:30:00-05:00,7.170000076293945,7.195000171661377,7.119999885559082,7.125,154311,0,0
2021-01-25 13:45:00-05:00,7.125,7.190000057220459,7.114999771118164,7.179999828338623,134850,0,0
2021-01-25 14:00:00-05:00,7.179999828338623,7.184999942779541,7.110300064086914,7.135000228881836,129378,0,0
2021-01-25 14:15:00-05:00,7.139999866485596,7.159999847412109,7.090000152587891,7.150100231170654,161177,0,0
